abs_scu_id,scu_label,abs_sent_id,text,text_spans,year,filepath,multi_sent,topic,w_overlap
2010~!~D1041-A-DEGH~!~29~!~SCU,Protection efforts include the introduction of heat-tolerant species,2010~!~D1041-A-DEGH~!~427~!~1,"Protection efforts include fishing restrictions, coral reef trade limitations, artificial reefs, satellite monitoring, and possibly the introduction of more heat-tolerant co-habiting species. ",Protection efforts include...possibly the introduction of more heat-tolerant co-habiting species,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,7
2010~!~D1041-A-DEGH~!~29~!~SCU,Protection efforts include the introduction of heat-tolerant species,2010~!~D1041-A-DEGH~!~433~!~1,Heat tolerant algae are being studied.,Heat tolerant algae are being studied,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,2
2010~!~D1041-A-DEGH~!~6~!~SCU,Coral reefs provide for many people,2010~!~D1041-A-DEGH~!~437~!~1,In Asia alone they feed one billion people and provide a livelihood for millions more.,In Asia alone they feed one billion people and provide a livelihood for millions more,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,2
2010~!~D1041-A-DEGH~!~6~!~SCU,Coral reefs provide for many people,2010~!~D1041-A-DEGH~!~437~!~2,"Coral reefs provide food and shelter for fish, protect shores from erosion, supply seafood for billions of people, and provide livelihoods for millions; but they are threatened by global warming, diseases, overfishing, mud, and pollution.   ","supply seafood for billions of people, and provide livelihoods for millions;",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,4
2010~!~D1041-A-DEGH~!~6~!~SCU,Coral reefs provide for many people,2010~!~D1041-A-DEGH~!~437~!~0,"Coral reefs provide seafood and livelihood for one billion Asians alone, many from impoverished areas.",Coral reefs provide...for one billion Asians alone,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,3
2010~!~D1041-A-DEGH~!~16~!~SCU,Coral reefs are threatened by weather.,2010~!~D1041-A-DEGH~!~442~!~1,"More than 58% of the world's coral reefs are threatened by disease, pollution, over-fishing, weather and tidal conditions, coastal development, and encroachment of introduced species.",coral reefs are threatened by...weather and tidal conditions,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,4
2010~!~D1041-A-DEGH~!~16~!~SCU,Coral reefs are threatened by weather.,2010~!~D1041-A-DEGH~!~437~!~2,"Coral reefs provide food and shelter for fish, protect shores from erosion, supply seafood for billions of people, and provide livelihoods for millions; but they are threatened by global warming, diseases, overfishing, mud, and pollution.   ",they are threatened by...mud,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,3
2010~!~D1041-A-DEGH~!~16~!~SCU,Coral reefs are threatened by weather.,2010~!~D1041-A-DEGH~!~449~!~2,The 1998 El Nino and 2004 tsunami took a heavy toll.,The 1998 El Nino and 2004 tsunami took a heavy toll,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,0
2010~!~D1041-A-DEGH~!~19~!~SCU,Only about 30% of the world's coral reefs are healthy,2010~!~D1041-A-DEGH~!~450~!~0,"About 30% of the world's coral reefs are healthy, down from 41% two years ago.","About 30% of the world's coral reefs are healthy, down from 41% two years ago",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,5
2010~!~D1041-A-DEGH~!~19~!~SCU,Only about 30% of the world's coral reefs are healthy,2010~!~D1041-A-DEGH~!~430~!~0,Only 30% of the world's coral reefs are healthy; 20% have been destroyed and more than 58% are endangered.,Only 30% of the world's coral reefs are healthy;,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,5
2010~!~D1041-A-DEGH~!~19~!~SCU,Only about 30% of the world's coral reefs are healthy,2010~!~D1041-A-DEGH~!~450~!~2,Only 30 percent are healthy.,Only 30 percent are healthy,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1041-A-DEGH.pyr,False,D1041-A-DEGH,2
2009~!~D0942-A-ABCH~!~26~!~SCU,The US and EU support Taiwan's position,2009~!~D0942-A-ABCH~!~477~!~0,The US and EU support Taiwan's position. ,The US and EU support Taiwan's position,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0942-A-ABCH.pyr,False,D0942-A-ABCH,4
2009~!~D0942-A-ABCH~!~26~!~SCU,The US and EU support Taiwan's position,2009~!~D0942-A-ABCH~!~477~!~1,The U.S. and E.U.consider the legislation counterproductive to peace.,The U.S. and E.U.consider the legislation counterproductive to peace,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0942-A-ABCH.pyr,False,D0942-A-ABCH,0
2008~!~D0833-A-AFGH~!~28~!~SCU,Afghanistan is requesting to piggyback on the Indian telemedicine system,2008~!~D0833-A-AFGH~!~507~!~0,Afghanistan is requesting to piggyback on the telemedicine system to assist their citizens.,Afghanistan is requesting to piggyback on the telemedicine system to assist their citizens,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,5
2008~!~D0833-A-AFGH~!~28~!~SCU,Afghanistan is requesting to piggyback on the Indian telemedicine system,2008~!~D0833-A-AFGH~!~507~!~1,This network will also function in Afghanistan.,This network will also function in Afghanistan,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,1
2008~!~D0833-A-AFGH~!~28~!~SCU,Afghanistan is requesting to piggyback on the Indian telemedicine system,2008~!~D0833-A-AFGH~!~507~!~2,Afghanistan has asked India for help setting up a similar program in Afghanistan using Indian satellites.,Afghanistan has asked India for help setting up a similar program in Afghanistan using Indian satellites,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,2
2008~!~D0833-A-AFGH~!~4~!~SCU,ISRO has short-listed experiments,2008~!~D0833-A-AFGH~!~511~!~0,"The Indian Space Research Organization (ISRO) has short-listed experiments from the US, UK, Sweden.",The Indian Space Research Organization (ISRO) has short-listed experiments,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,4
2008~!~D0833-A-AFGH~!~4~!~SCU,ISRO has short-listed experiments,2008~!~D0833-A-AFGH~!~511~!~1,"ISRO is also considering scientific experiments from the US, UK, Sweden, Bulgaria and Germany for an unmanned lunar mission.",ISRO is also considering scientific experiments,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,2
2008~!~D0833-A-AFGH~!~4~!~SCU,ISRO has short-listed experiments,2008~!~D0833-A-AFGH~!~511~!~2,Experiments from five countries (the U.S. and four European nations) are short-listed for this satellite.,Experiments from five countries (the U.S. and four European nations) are short-listed for this satellite,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2008~!~D0833-A-AFGH~!~4~!~SCU,ISRO has short-listed experiments,2008~!~D0833-A-AFGH~!~511~!~3,"ISRO has short-listed experiments from five nations (US, UK, Sweden, Bulgaria, Germany) for a slot on India's unmanned moon mission, Chandrayaan-1, which is to map the lunar surface.","ISRO has short-listed experiments from five nations (US, UK, Sweden, Bulgaria, Germany)",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,4
2008~!~D0833-A-AFGH~!~7~!~SCU,ISRO is considering scientific experiments from the  UK,2008~!~D0833-A-AFGH~!~511~!~1,"ISRO is also considering scientific experiments from the US, UK, Sweden, Bulgaria and Germany for an unmanned lunar mission.","ISRO is also considering scientific experiments from the US, UK",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,5
2008~!~D0833-A-AFGH~!~7~!~SCU,ISRO is considering scientific experiments from the  UK,2008~!~D0833-A-AFGH~!~511~!~0,"The Indian Space Research Organization (ISRO) has short-listed experiments from the US, UK, Sweden.",(ISRO) has short-listed experiments from the...UK,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2008~!~D0833-A-AFGH~!~7~!~SCU,ISRO is considering scientific experiments from the  UK,2008~!~D0833-A-AFGH~!~511~!~3,"ISRO has short-listed experiments from five nations (US, UK, Sweden, Bulgaria, Germany) for a slot on India's unmanned moon mission, Chandrayaan-1, which is to map the lunar surface.",ISRO has short-listed experiments from...UK,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2008~!~D0833-A-AFGH~!~6~!~SCU,ISRO is considering scientific experiments from the US,2008~!~D0833-A-AFGH~!~511~!~1,"ISRO is also considering scientific experiments from the US, UK, Sweden, Bulgaria and Germany for an unmanned lunar mission.",ISRO is also considering scientific experiments from the US,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,4
2008~!~D0833-A-AFGH~!~6~!~SCU,ISRO is considering scientific experiments from the US,2008~!~D0833-A-AFGH~!~511~!~0,"The Indian Space Research Organization (ISRO) has short-listed experiments from the US, UK, Sweden.",(ISRO) has short-listed experiments from the US,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,2
2008~!~D0833-A-AFGH~!~6~!~SCU,ISRO is considering scientific experiments from the US,2008~!~D0833-A-AFGH~!~511~!~3,"ISRO has short-listed experiments from five nations (US, UK, Sweden, Bulgaria, Germany) for a slot on India's unmanned moon mission, Chandrayaan-1, which is to map the lunar surface.",ISRO has short-listed experiments from...(US,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,2
2008~!~D0833-A-AFGH~!~9~!~SCU,ISRO is considering scientific experiments from  Bulgaria,2008~!~D0833-A-AFGH~!~511~!~1,"ISRO is also considering scientific experiments from the US, UK, Sweden, Bulgaria and Germany for an unmanned lunar mission.","ISRO is also considering scientific experiments from the US, UK, Sweden, Bulgaria",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,5
2008~!~D0833-A-AFGH~!~9~!~SCU,ISRO is considering scientific experiments from  Bulgaria,2008~!~D0833-A-AFGH~!~511~!~3,"ISRO has short-listed experiments from five nations (US, UK, Sweden, Bulgaria, Germany) for a slot on India's unmanned moon mission, Chandrayaan-1, which is to map the lunar surface.",ISRO has short-listed experiments from...Bulgaria,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2008~!~D0833-A-AFGH~!~8~!~SCU,ISRO is considering scientific experiments from Sweden,2008~!~D0833-A-AFGH~!~511~!~1,"ISRO is also considering scientific experiments from the US, UK, Sweden, Bulgaria and Germany for an unmanned lunar mission.","ISRO is also considering scientific experiments from the US, UK, Sweden",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,5
2008~!~D0833-A-AFGH~!~8~!~SCU,ISRO is considering scientific experiments from Sweden,2008~!~D0833-A-AFGH~!~511~!~0,"The Indian Space Research Organization (ISRO) has short-listed experiments from the US, UK, Sweden.",(ISRO) has short-listed experiments from...Sweden,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2008~!~D0833-A-AFGH~!~8~!~SCU,ISRO is considering scientific experiments from Sweden,2008~!~D0833-A-AFGH~!~511~!~3,"ISRO has short-listed experiments from five nations (US, UK, Sweden, Bulgaria, Germany) for a slot on India's unmanned moon mission, Chandrayaan-1, which is to map the lunar surface.",ISRO has short-listed experiments from...Sweden,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2008~!~D0833-A-AFGH~!~10~!~SCU,ISRO is considering scientific experiments from Germany,2008~!~D0833-A-AFGH~!~511~!~1,"ISRO is also considering scientific experiments from the US, UK, Sweden, Bulgaria and Germany for an unmanned lunar mission.","ISRO is also considering scientific experiments from the US, UK, Sweden, Bulgaria and Germany",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,5
2008~!~D0833-A-AFGH~!~10~!~SCU,ISRO is considering scientific experiments from Germany,2008~!~D0833-A-AFGH~!~511~!~3,"ISRO has short-listed experiments from five nations (US, UK, Sweden, Bulgaria, Germany) for a slot on India's unmanned moon mission, Chandrayaan-1, which is to map the lunar surface.",ISRO has short-listed experiments from...Germany),2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2008~!~D0833-A-AFGH~!~15~!~SCU,India plans a telemedicine satellite system,2008~!~D0833-A-AFGH~!~519~!~0,India plans a telemedicine system to connect hospitals and patients via satellite.,India plans a telemedicine system to connect hospitals and patients via satellite,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,5
2008~!~D0833-A-AFGH~!~15~!~SCU,India plans a telemedicine satellite system,2008~!~D0833-A-AFGH~!~519~!~1,"It will set up a telemedicine system, linking doctors at the best hospitals with patients across India.","It will set up a telemedicine system, linking doctors at the best hospitals with patients across India",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2008~!~D0833-A-AFGH~!~14~!~SCU,India can send a man into space within seven years,2008~!~D0833-A-AFGH~!~520~!~0,India can send a man into space within seven years.,India can send a man into space within seven years,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,6
2008~!~D0833-A-AFGH~!~14~!~SCU,India can send a man into space within seven years,2008~!~D0833-A-AFGH~!~520~!~1,India hopes to launch a manned mission within seven years.,India hopes to launch a manned mission within seven years,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0833-A-AFGH.pyr,False,D0833-A-AFGH,3
2009~!~D0929-A-DEGH~!~24~!~SCU,Katrina refugees in Texas were being moved out of state,2009~!~D0929-A-DEGH~!~559~!~0,Katrina refugees in Texas were being moved out of state.,Katrina refugees in Texas were being moved out of state,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,5
2009~!~D0929-A-DEGH~!~24~!~SCU,Katrina refugees in Texas were being moved out of state,2009~!~D0929-A-DEGH~!~559~!~1,Hurricane Katrina survivors taking refuge in Texas were being uprooted again as Rita threatened.,Hurricane Katrina survivors taking refuge in Texas were being uprooted again as Rita threatened,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,2
2009~!~D0929-A-DEGH~!~25~!~SCU,Galveston was expected to order a mandatory evacuation on Wednesday 21 September,2009~!~D0929-A-DEGH~!~560~!~0,Galveston was expected to order a mandatory evacuation on Wednesday 21 September. ,Galveston was expected to order a mandatory evacuation on Wednesday 21 September,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,8
2009~!~D0929-A-DEGH~!~25~!~SCU,Galveston was expected to order a mandatory evacuation on Wednesday 21 September,2009~!~D0929-A-DEGH~!~560~!~1,The Texas coastal county of Galveston will order a mandatory evacuation on Wednesday in preparation of Rita. ,The Texas coastal county of Galveston will order a mandatory evacuation on Wednesday in preparation of Rita,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,5
2009~!~D0929-A-DEGH~!~25~!~SCU,Galveston was expected to order a mandatory evacuation on Wednesday 21 September,2009~!~D0929-A-DEGH~!~560~!~2,"A mandatory evacuation on Wednesday of Galveston, Texas, was ordered and shelters set up.","A mandatory evacuation on Wednesday of Galveston, Texas, was ordered",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,5
2009~!~D0929-A-DEGH~!~1~!~SCU,Tropical storm Rita was upgraded to a Category 1 hurricane,2009~!~D0929-A-DEGH~!~565~!~1,Tropical storm Rita appeared likely to be upgraded to a Category 1 hurricane before passing the Florida Keys.,Tropical storm Rita appeared likely to be upgraded to a Category 1 hurricane,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,7
2009~!~D0929-A-DEGH~!~1~!~SCU,Tropical storm Rita was upgraded to a Category 1 hurricane,2009~!~D0929-A-DEGH~!~568~!~1,An evacuation order was issued Monday for the Florida keys as Tropical Storm Rita approached and is likely to be upgraded to a level one hurricane.,Tropical Storm Rita...is likely to be upgraded to a level one hurricane,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,5
2009~!~D0929-A-DEGH~!~1~!~SCU,Tropical storm Rita was upgraded to a Category 1 hurricane,2009~!~D0929-A-DEGH~!~568~!~2,"Monday, Rita became a Category 1 hurricane.","Monday, Rita became a Category 1 hurricane",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,4
2009~!~D0929-A-DEGH~!~9~!~SCU,The US National Hurricane Center warned that Rita could threaten Texas within days,2009~!~D0929-A-DEGH~!~575~!~0,The US National Hurricane Center warned that Rita could threaten Texas and Louisiana within days.,The US National Hurricane Center warned that Rita could threaten Texas and Louisiana within days,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-A-DEGH.pyr,False,D0929-A-DEGH,8
